,Request id,Pickup point,Driver id,Status,Request timestamp,Drop timestamp,Requested_Date,Requested_Hour,Requested_Month,Requested_Day_Of_Week,Drop_Date,Drop_Hour,Drop_Month,Drop_Day_Of_Week,Demand_Not_Filled,Demand_Filled,Cancelled
174,5890,City,18.0,Trip Completed,2016-07-15 09:43:57,2016-07-15 10:55:22,15,9,7,Friday,15.0,10.0,7.0,Friday,0,1,0
175,494,City,19.0,Trip Completed,2016-07-11 09:36:00,2016-07-11 10:02:00,11,9,7,Monday,11.0,10.0,7.0,Monday,0,1,0
176,1485,City,19.0,Trip Completed,2016-07-12 05:21:00,2016-07-12 06:35:00,12,5,7,Tuesday,12.0,6.0,7.0,Tuesday,0,1,0
177,2042,City,19.0,Trip Completed,2016-07-12 14:30:00,2016-07-12 15:09:00,12,14,7,Tuesday,12.0,15.0,7.0,Tuesday,0,1,0
178,2561,Airport,19.0,Trip Completed,2016-07-12 21:29:00,2016-07-12 22:44:00,12,21,7,Tuesday,12.0,22.0,7.0,Tuesday,0,1,0
179,3813,Airport,19.0,Trip Completed,2016-07-13 21:06:57,2016-07-13 21:46:24,13,21,7,Wednesday,13.0,21.0,7.0,Wednesday,0,1,0
180,4260,Airport,19.0,Trip Completed,2016-07-14 06:11:51,2016-07-14 06:59:46,14,6,7,Thursday,14.0,6.0,7.0,Thursday,0,1,0
181,4395,City,19.0,Trip Completed,2016-07-14 08:00:15,2016-07-14 08:54:39,14,8,7,Thursday,14.0,8.0,7.0,Thursday,0,1,0
182,5919,City,19.0,Trip Completed,2016-07-15 10:03:42,2016-07-15 10:59:27,15,10,7,Friday,15.0,10.0,7.0,Friday,0,1,0
183,6002,Airport,19.0,Trip Completed,2016-07-15 12:04:15,2016-07-15 12:53:36,15,12,7,Friday,15.0,12.0,7.0,Friday,0,1,0
184,468,City,20.0,Trip Completed,2016-07-11 09:20:00,2016-07-11 10:05:00,11,9,7,Monday,11.0,10.0,7.0,Monday,0,1,0
185,693,Airport,20.0,Trip Completed,2016-07-11 13:51:00,2016-07-11 15:01:00,11,13,7,Monday,11.0,15.0,7.0,Monday,0,1,0
186,1178,City,20.0,Trip Completed,2016-07-11 21:05:00,2016-07-11 22:06:00,11,21,7,Monday,11.0,22.0,7.0,Monday,0,1,0
187,2103,City,20.0,Trip Completed,2016-07-12 16:08:00,2016-07-12 17:18:00,12,16,7,Tuesday,12.0,17.0,7.0,Tuesday,0,1,0
188,2292,Airport,20.0,Trip Completed,2016-07-12 18:46:00,2016-07-12 19:23:00,12,18,7,Tuesday,12.0,19.0,7.0,Tuesday,0,1,0
189,3339,City,20.0,Trip Completed,2016-07-13 12:40:58,2016-07-13 13:30:26,13,12,7,Wednesday,13.0,13.0,7.0,Wednesday,0,1,0
190,3694,City,20.0,Trip Completed,2016-07-13 19:33:19,2016-07-13 20:35:08,13,19,7,Wednesday,13.0,20.0,7.0,Wednesday,0,1,0
191,4469,City,20.0,Trip Completed,2016-07-14 08:45:13,2016-07-14 09:48:08,14,8,7,Thursday,14.0,9.0,7.0,Thursday,0,1,0
192,6432,City,20.0,Trip Completed,2016-07-15 19:50:57,2016-07-15 20:30:05,15,19,7,Friday,15.0,20.0,7.0,Friday,0,1,0
193,1895,City,21.0,Trip Completed,2016-07-12 10:20:00,2016-07-12 10:52:00,12,10,7,Tuesday,12.0,10.0,7.0,Tuesday,0,1,0
194,1981,Airport,21.0,Trip Completed,2016-07-12 12:23:00,2016-07-12 12:56:00,12,12,7,Tuesday,12.0,12.0,7.0,Tuesday,0,1,0
195,3744,Airport,21.0,Trip Completed,2016-07-13 20:28:11,2016-07-13 21:22:42,13,20,7,Wednesday,13.0,21.0,7.0,Wednesday,0,1,0
196,4433,Airport,21.0,Trip Completed,2016-07-14 08:26:32,2016-07-14 09:12:02,14,8,7,Thursday,14.0,9.0,7.0,Thursday,0,1,0
197,6039,Airport,21.0,Trip Completed,2016-07-15 13:11:04,2016-07-15 13:38:01,15,13,7,Friday,15.0,13.0,7.0,Friday,0,1,0
198,6543,City,21.0,Trip Completed,2016-07-15 20:54:20,2016-07-15 22:12:36,15,20,7,Friday,15.0,22.0,7.0,Friday,0,1,0
199,110,City,22.0,Trip Completed,2016-07-11 05:05:00,2016-07-11 06:06:00,11,5,7,Monday,11.0,6.0,7.0,Monday,0,1,0
200,362,City,22.0,Trip Completed,2016-07-11 08:01:00,2016-07-11 09:18:00,11,8,7,Monday,11.0,9.0,7.0,Monday,0,1,0
201,666,Airport,22.0,Trip Completed,2016-07-11 13:02:00,2016-07-11 13:45:00,11,13,7,Monday,11.0,13.0,7.0,Monday,0,1,0
202,926,City,22.0,Trip Completed,2016-07-11 18:28:00,2016-07-11 19:34:00,11,18,7,Monday,11.0,19.0,7.0,Monday,0,1,0
203,1180,Airport,22.0,Trip Completed,2016-07-11 21:01:00,2016-07-11 22:14:00,11,21,7,Monday,11.0,22.0,7.0,Monday,0,1,0
204,1900,City,22.0,Trip Completed,2016-07-12 10:32:00,2016-07-12 11:42:00,12,10,7,Tuesday,12.0,11.0,7.0,Tuesday,0,1,0
205,2506,City,22.0,Trip Completed,2016-07-12 21:01:00,2016-07-12 21:38:00,12,21,7,Tuesday,12.0,21.0,7.0,Tuesday,0,1,0
206,3064,City,22.0,Trip Completed,2016-07-13 08:02:03,2016-07-13 08:58:46,13,8,7,Wednesday,13.0,8.0,7.0,Wednesday,0,1,0
207,3327,Airport,22.0,Trip Completed,2016-07-13 12:24:41,2016-07-13 13:23:39,13,12,7,Wednesday,13.0,13.0,7.0,Wednesday,0,1,0
208,3601,City,22.0,Trip Completed,2016-07-13 18:39:00,2016-07-13 19:29:07,13,18,7,Wednesday,13.0,19.0,7.0,Wednesday,0,1,0
209,4768,Airport,22.0,Trip Completed,2016-07-14 15:39:24,2016-07-14 16:49:03,14,15,7,Thursday,14.0,16.0,7.0,Thursday,0,1,0
210,5142,City,22.0,Trip Completed,2016-07-14 20:17:51,2016-07-14 20:48:58,14,20,7,Thursday,14.0,20.0,7.0,Thursday,0,1,0
211,5366,Airport,22.0,Trip Completed,2016-07-14 23:27:22,2016-07-15 00:19:50,14,23,7,Thursday,15.0,0.0,7.0,Friday,0,1,0
212,5575,City,22.0,Trip Completed,2016-07-15 05:53:55,2016-07-15 06:50:02,15,5,7,Friday,15.0,6.0,7.0,Friday,0,1,0
213,5902,City,22.0,Trip Completed,2016-07-15 09:52:57,2016-07-15 10:37:05,15,9,7,Friday,15.0,10.0,7.0,Friday,0,1,0
214,6694,Airport,22.0,Trip Completed,2016-07-15 22:45:44,2016-07-15 23:17:53,15,22,7,Friday,15.0,23.0,7.0,Friday,0,1,0
215,523,Airport,23.0,Trip Completed,2016-07-11 09:48:00,2016-07-11 10:37:00,11,9,7,Monday,11.0,10.0,7.0,Monday,0,1,0
216,747,City,23.0,Trip Completed,2016-07-11 15:53:00,2016-07-11 16:43:00,11,15,7,Monday,11.0,16.0,7.0,Monday,0,1,0
217,1371,Airport,23.0,Trip Completed,2016-07-12 00:22:00,2016-07-12 01:33:00,12,0,7,Tuesday,12.0,1.0,7.0,Tuesday,0,1,0
218,1553,City,23.0,Trip Completed,2016-07-12 06:09:00,2016-07-12 07:09:00,12,6,7,Tuesday,12.0,7.0,7.0,Tuesday,0,1,0
219,1692,Airport,23.0,Trip Completed,2016-07-12 07:52:00,2016-07-12 09:01:00,12,7,7,Tuesday,12.0,9.0,7.0,Tuesday,0,1,0
220,2114,City,23.0,Trip Completed,2016-07-12 16:36:00,2016-07-12 17:21:00,12,16,7,Tuesday,12.0,17.0,7.0,Tuesday,0,1,0
221,2742,City,23.0,Trip Completed,2016-07-13 03:07:37,2016-07-13 03:51:35,13,3,7,Wednesday,13.0,3.0,7.0,Wednesday,0,1,0
222,4273,City,23.0,Trip Completed,2016-07-14 06:17:01,2016-07-14 07:02:28,14,6,7,Thursday,14.0,7.0,7.0,Thursday,0,1,0
223,4668,City,23.0,Trip Completed,2016-07-14 12:25:02,2016-07-14 13:34:58,14,12,7,Thursday,14.0,13.0,7.0,Thursday,0,1,0
224,5425,City,23.0,Trip Completed,2016-07-15 02:23:56,2016-07-15 03:08:35,15,2,7,Friday,15.0,3.0,7.0,Friday,0,1,0
225,5488,City,23.0,Trip Completed,2016-07-15 04:53:42,2016-07-15 06:00:16,15,4,7,Friday,15.0,6.0,7.0,Friday,0,1,0
226,5781,City,23.0,Trip Completed,2016-07-15 08:35:47,2016-07-15 09:42:27,15,8,7,Friday,15.0,9.0,7.0,Friday,0,1,0
227,5966,Airport,23.0,Trip Completed,2016-07-15 10:54:27,2016-07-15 11:58:44,15,10,7,Friday,15.0,11.0,7.0,Friday,0,1,0
228,6122,City,23.0,Trip Completed,2016-07-15 15:26:06,2016-07-15 16:29:40,15,15,7,Friday,15.0,16.0,7.0,Friday,0,1,0
229,357,Airport,24.0,Trip Completed,2016-07-11 08:00:00,2016-07-11 09:08:00,11,8,7,Monday,11.0,9.0,7.0,Monday,0,1,0
230,1068,City,24.0,Trip Completed,2016-07-11 19:52:00,2016-07-11 20:48:00,11,19,7,Monday,11.0,20.0,7.0,Monday,0,1,0
231,2689,Airport,24.0,Trip Completed,2016-07-13 00:34:03,2016-07-13 01:49:08,13,0,7,Wednesday,13.0,1.0,7.0,Wednesday,0,1,0
232,2791,City,24.0,Trip Completed,2016-07-13 04:56:20,2016-07-13 05:33:20,13,4,7,Wednesday,13.0,5.0,7.0,Wednesday,0,1,0
233,3321,City,24.0,Trip Completed,2016-07-13 12:23:02,2016-07-13 13:25:14,13,12,7,Wednesday,13.0,13.0,7.0,Wednesday,0,1,0
234,3423,Airport,24.0,Trip Completed,2016-07-13 15:52:07,2016-07-13 16:50:46,13,15,7,Wednesday,13.0,16.0,7.0,Wednesday,0,1,0
235,3761,Airport,24.0,Trip Completed,2016-07-13 20:35:24,2016-07-13 21:39:02,13,20,7,Wednesday,13.0,21.0,7.0,Wednesday,0,1,0
236,4140,City,24.0,Trip Completed,2016-07-14 04:48:09,2016-07-14 06:05:01,14,4,7,Thursday,14.0,6.0,7.0,Thursday,0,1,0
237,4656,City,24.0,Trip Completed,2016-07-14 12:06:27,2016-07-14 12:49:14,14,12,7,Thursday,14.0,12.0,7.0,Thursday,0,1,0
238,4931,Airport,24.0,Trip Completed,2016-07-14 18:21:52,2016-07-14 18:54:03,14,18,7,Thursday,14.0,18.0,7.0,Thursday,0,1,0
239,5268,City,24.0,Trip Completed,2016-07-14 21:29:35,2016-07-14 22:30:11,14,21,7,Thursday,14.0,22.0,7.0,Thursday,0,1,0
240,5811,City,24.0,Trip Completed,2016-07-15 08:46:30,2016-07-15 09:26:33,15,8,7,Friday,15.0,9.0,7.0,Friday,0,1,0
241,6139,Airport,24.0,Trip Completed,2016-07-15 15:45:16,2016-07-15 16:40:41,15,15,7,Friday,15.0,16.0,7.0,Friday,0,1,0
242,6333,Airport,24.0,Trip Completed,2016-07-15 18:41:22,2016-07-15 19:53:29,15,18,7,Friday,15.0,19.0,7.0,Friday,0,1,0
243,773,City,25.0,Trip Completed,2016-07-11 16:23:00,2016-07-11 17:21:00,11,16,7,Monday,11.0,17.0,7.0,Monday,0,1,0
244,1123,City,25.0,Trip Completed,2016-07-11 20:20:00,2016-07-11 21:18:00,11,20,7,Monday,11.0,21.0,7.0,Monday,0,1,0
245,2667,Airport,25.0,Trip Completed,2016-07-12 23:35:00,2016-07-13 00:40:52,12,23,7,Tuesday,13.0,0.0,7.0,Wednesday,0,1,0
246,2833,City,25.0,Trip Completed,2016-07-13 05:27:26,2016-07-13 06:19:18,13,5,7,Wednesday,13.0,6.0,7.0,Wednesday,0,1,0
247,3396,City,25.0,Trip Completed,2016-07-13 14:59:08,2016-07-13 15:57:24,13,14,7,Wednesday,13.0,15.0,7.0,Wednesday,0,1,0
248,3590,City,25.0,Trip Completed,2016-07-13 18:31:29,2016-07-13 19:31:56,13,18,7,Wednesday,13.0,19.0,7.0,Wednesday,0,1,0
249,3762,City,25.0,Trip Completed,2016-07-13 20:38:10,2016-07-13 21:21:24,13,20,7,Wednesday,13.0,21.0,7.0,Wednesday,0,1,0
250,4566,City,25.0,Trip Completed,2016-07-14 09:48:56,2016-07-14 10:22:52,14,9,7,Thursday,14.0,10.0,7.0,Thursday,0,1,0
251,4862,City,25.0,Trip Completed,2016-07-14 17:37:44,2016-07-14 18:41:40,14,17,7,Thursday,14.0,18.0,7.0,Thursday,0,1,0
252,5564,Airport,25.0,Trip Completed,2016-07-15 05:41:11,2016-07-15 06:53:22,15,5,7,Friday,15.0,6.0,7.0,Friday,0,1,0
253,6187,City,25.0,Trip Completed,2016-07-15 17:11:08,2016-07-15 18:08:11,15,17,7,Friday,15.0,18.0,7.0,Friday,0,1,0
254,6642,City,25.0,Trip Completed,2016-07-15 22:07:14,2016-07-15 22:54:02,15,22,7,Friday,15.0,22.0,7.0,Friday,0,1,0
255,322,City,26.0,Trip Completed,2016-07-11 07:31:00,2016-07-11 08:10:00,11,7,7,Monday,11.0,8.0,7.0,Monday,0,1,0
256,793,City,26.0,Trip Completed,2016-07-11 17:04:00,2016-07-11 18:06:00,11,17,7,Monday,11.0,18.0,7.0,Monday,0,1,0
257,898,Airport,26.0,Trip Completed,2016-07-11 18:14:00,2016-07-11 19:09:00,11,18,7,Monday,11.0,19.0,7.0,Monday,0,1,0
258,1258,City,26.0,Trip Completed,2016-07-11 21:51:00,2016-07-11 23:00:00,11,21,7,Monday,11.0,23.0,7.0,Monday,0,1,0
259,2832,City,26.0,Trip Completed,2016-07-13 05:20:16,2016-07-13 06:14:07,13,5,7,Wednesday,13.0,6.0,7.0,Wednesday,0,1,0
260,3139,City,26.0,Trip Completed,2016-07-13 08:54:04,2016-07-13 09:22:42,13,8,7,Wednesday,13.0,9.0,7.0,Wednesday,0,1,0
261,3438,City,26.0,Trip Completed,2016-07-13 16:12:53,2016-07-13 17:13:44,13,16,7,Wednesday,13.0,17.0,7.0,Wednesday,0,1,0
262,3966,Airport,26.0,Trip Completed,2016-07-13 22:50:42,2016-07-13 23:27:43,13,22,7,Wednesday,13.0,23.0,7.0,Wednesday,0,1,0
263,6401,Airport,26.0,Trip Completed,2016-07-15 19:33:00,2016-07-15 20:16:57,15,19,7,Friday,15.0,20.0,7.0,Friday,0,1,0
264,204,City,27.0,Trip Completed,2016-07-11 06:04:00,2016-07-11 06:44:00,11,6,7,Monday,11.0,6.0,7.0,Monday,0,1,0
265,632,Airport,27.0,Trip Completed,2016-07-11 12:20:00,2016-07-11 13:10:00,11,12,7,Monday,11.0,13.0,7.0,Monday,0,1,0
266,763,City,27.0,Trip Completed,2016-07-11 16:19:00,2016-07-11 17:25:00,11,16,7,Monday,11.0,17.0,7.0,Monday,0,1,0
267,1786,Airport,27.0,Trip Completed,2016-07-12 09:03:00,2016-07-12 09:58:00,12,9,7,Tuesday,12.0,9.0,7.0,Tuesday,0,1,0
268,1968,City,27.0,Trip Completed,2016-07-12 12:10:00,2016-07-12 12:49:00,12,12,7,Tuesday,12.0,12.0,7.0,Tuesday,0,1,0
269,2088,Airport,27.0,Trip Completed,2016-07-12 15:51:00,2016-07-12 17:02:00,12,15,7,Tuesday,12.0,17.0,7.0,Tuesday,0,1,0
270,2473,Airport,27.0,Trip Completed,2016-07-12 20:43:00,2016-07-12 21:20:00,12,20,7,Tuesday,12.0,21.0,7.0,Tuesday,0,1,0
271,2869,Airport,27.0,Trip Completed,2016-07-13 05:50:09,2016-07-13 06:27:07,13,5,7,Wednesday,13.0,6.0,7.0,Wednesday,0,1,0
272,3742,Airport,27.0,Trip Completed,2016-07-13 20:24:23,2016-07-13 20:48:05,13,20,7,Wednesday,13.0,20.0,7.0,Wednesday,0,1,0
273,4440,Airport,27.0,Trip Completed,2016-07-14 08:26:29,2016-07-14 09:00:36,14,8,7,Thursday,14.0,9.0,7.0,Thursday,0,1,0
274,5234,City,27.0,Trip Completed,2016-07-14 21:09:47,2016-07-14 21:52:37,14,21,7,Thursday,14.0,21.0,7.0,Thursday,0,1,0
275,6354,Airport,27.0,Trip Completed,2016-07-15 18:59:01,2016-07-15 19:35:10,15,18,7,Friday,15.0,19.0,7.0,Friday,0,1,0
276,6638,City,27.0,Trip Completed,2016-07-15 21:59:10,2016-07-15 23:13:18,15,21,7,Friday,15.0,23.0,7.0,Friday,0,1,0
277,84,City,28.0,Trip Completed,2016-07-11 04:50:00,2016-07-11 05:26:00,11,4,7,Monday,11.0,5.0,7.0,Monday,0,1,0
278,1199,City,28.0,Trip Completed,2016-07-11 21:17:00,2016-07-11 21:53:00,11,21,7,Monday,11.0,21.0,7.0,Monday,0,1,0
279,1676,Airport,28.0,Trip Completed,2016-07-12 07:44:00,2016-07-12 08:40:00,12,7,7,Tuesday,12.0,8.0,7.0,Tuesday,0,1,0
280,2774,City,28.0,Trip Completed,2016-07-13 04:33:38,2016-07-13 05:13:54,13,4,7,Wednesday,13.0,5.0,7.0,Wednesday,0,1,0
281,3220,Airport,28.0,Trip Completed,2016-07-13 09:51:41,2016-07-13 10:24:39,13,9,7,Wednesday,13.0,10.0,7.0,Wednesday,0,1,0
282,3718,Airport,28.0,Trip Completed,2016-07-13 19:56:20,2016-07-13 20:47:17,13,19,7,Wednesday,13.0,20.0,7.0,Wednesday,0,1,0
283,4904,Airport,28.0,Trip Completed,2016-07-14 18:02:23,2016-07-14 18:58:49,14,18,7,Thursday,14.0,18.0,7.0,Thursday,0,1,0
284,6527,Airport,28.0,Trip Completed,2016-07-15 20:54:01,2016-07-15 21:53:29,15,20,7,Friday,15.0,21.0,7.0,Friday,0,1,0
285,6710,City,28.0,Trip Completed,2016-07-15 23:02:36,2016-07-16 00:12:12,15,23,7,Friday,16.0,0.0,7.0,,0,1,0
286,1584,Airport,29.0,Trip Completed,2016-07-12 06:26:00,2016-07-12 07:18:00,12,6,7,Tuesday,12.0,7.0,7.0,Tuesday,0,1,0
287,1966,Airport,29.0,Trip Completed,2016-07-12 12:05:00,2016-07-12 13:12:00,12,12,7,Tuesday,12.0,13.0,7.0,Tuesday,0,1,0
288,2827,City,29.0,Trip Completed,2016-07-13 05:18:31,2016-07-13 06:18:22,13,5,7,Wednesday,13.0,6.0,7.0,Wednesday,0,1,0
289,2945,Airport,29.0,Trip Completed,2016-07-13 06:34:13,2016-07-13 07:28:05,13,6,7,Wednesday,13.0,7.0,7.0,Wednesday,0,1,0
290,3365,City,29.0,Trip Completed,2016-07-13 13:47:14,2016-07-13 14:51:51,13,13,7,Wednesday,13.0,14.0,7.0,Wednesday,0,1,0
291,3548,Airport,29.0,Trip Completed,2016-07-13 18:07:42,2016-07-13 19:12:22,13,18,7,Wednesday,13.0,19.0,7.0,Wednesday,0,1,0
292,3753,City,29.0,Trip Completed,2016-07-13 20:30:08,2016-07-13 21:42:32,13,20,7,Wednesday,13.0,21.0,7.0,Wednesday,0,1,0
293,4569,Airport,29.0,Trip Completed,2016-07-14 09:48:17,2016-07-14 10:49:39,14,9,7,Thursday,14.0,10.0,7.0,Thursday,0,1,0
294,6309,Airport,29.0,Trip Completed,2016-07-15 18:29:54,2016-07-15 19:42:21,15,18,7,Friday,15.0,19.0,7.0,Friday,0,1,0
295,6437,City,29.0,Trip Completed,2016-07-15 19:53:52,2016-07-15 20:26:32,15,19,7,Friday,15.0,20.0,7.0,Friday,0,1,0
296,517,Airport,30.0,Trip Completed,2016-07-11 09:45:00,2016-07-11 10:24:00,11,9,7,Monday,11.0,10.0,7.0,Monday,0,1,0
297,1406,Airport,30.0,Trip Completed,2016-07-12 03:02:00,2016-07-12 03:55:00,12,3,7,Tuesday,12.0,3.0,7.0,Tuesday,0,1,0
298,1643,Airport,30.0,Trip Completed,2016-07-12 07:18:00,2016-07-12 08:10:00,12,7,7,Tuesday,12.0,8.0,7.0,Tuesday,0,1,0
299,2108,Airport,30.0,Trip Completed,2016-07-12 16:14:00,2016-07-12 16:48:00,12,16,7,Tuesday,12.0,16.0,7.0,Tuesday,0,1,0
300,2647,City,30.0,Trip Completed,2016-07-12 22:46:00,2016-07-12 23:18:00,12,22,7,Tuesday,12.0,23.0,7.0,Tuesday,0,1,0
301,3129,City,30.0,Trip Completed,2016-07-13 08:41:49,2016-07-13 09:41:42,13,8,7,Wednesday,13.0,9.0,7.0,Wednesday,0,1,0
302,3738,Airport,30.0,Trip Completed,2016-07-13 20:15:54,2016-07-13 20:55:01,13,20,7,Wednesday,13.0,20.0,7.0,Wednesday,0,1,0
303,4422,Airport,30.0,Trip Completed,2016-07-14 08:13:15,2016-07-14 09:13:10,14,8,7,Thursday,14.0,9.0,7.0,Thursday,0,1,0
304,4790,City,30.0,Trip Completed,2016-07-14 16:43:53,2016-07-14 17:56:08,14,16,7,Thursday,14.0,17.0,7.0,Thursday,0,1,0
305,5496,City,30.0,Trip Completed,2016-07-15 04:59:58,2016-07-15 05:34:09,15,4,7,Friday,15.0,5.0,7.0,Friday,0,1,0
306,6484,Airport,30.0,Trip Completed,2016-07-15 20:19:45,2016-07-15 21:01:21,15,20,7,Friday,15.0,21.0,7.0,Friday,0,1,0
307,6731,Airport,30.0,Trip Completed,2016-07-15 23:23:55,2016-07-16 00:11:55,15,23,7,Friday,16.0,0.0,7.0,,0,1,0
308,629,Airport,31.0,Trip Completed,2016-07-11 12:14:00,2016-07-11 13:00:00,11,12,7,Monday,11.0,13.0,7.0,Monday,0,1,0
309,745,Airport,31.0,Trip Completed,2016-07-11 15:48:00,2016-07-11 16:45:00,11,15,7,Monday,11.0,16.0,7.0,Monday,0,1,0
310,1064,City,31.0,Trip Completed,2016-07-11 19:53:00,2016-07-11 20:31:00,11,19,7,Monday,11.0,20.0,7.0,Monday,0,1,0
311,1886,Airport,31.0,Trip Completed,2016-07-12 10:10:00,2016-07-12 10:35:00,12,10,7,Tuesday,12.0,10.0,7.0,Tuesday,0,1,0
312,5608,Airport,31.0,Trip Completed,2016-07-15 06:18:36,2016-07-15 07:07:34,15,6,7,Friday,15.0,7.0,7.0,Friday,0,1,0
313,5877,City,31.0,Trip Completed,2016-07-15 09:37:21,2016-07-15 10:08:03,15,9,7,Friday,15.0,10.0,7.0,Friday,0,1,0
314,6100,Airport,31.0,Trip Completed,2016-07-15 14:44:32,2016-07-15 15:41:12,15,14,7,Friday,15.0,15.0,7.0,Friday,0,1,0
315,6659,Airport,31.0,Trip Completed,2016-07-15 22:15:45,2016-07-15 23:07:50,15,22,7,Friday,15.0,23.0,7.0,Friday,0,1,0
316,2162,Airport,32.0,Trip Completed,2016-07-12 17:34:00,2016-07-12 18:33:00,12,17,7,Tuesday,12.0,18.0,7.0,Tuesday,0,1,0
317,3294,Airport,32.0,Trip Completed,2016-07-13 11:23:36,2016-07-13 12:14:06,13,11,7,Wednesday,13.0,12.0,7.0,Wednesday,0,1,0
318,3686,City,32.0,Trip Completed,2016-07-13 19:33:18,2016-07-13 20:34:21,13,19,7,Wednesday,13.0,20.0,7.0,Wednesday,0,1,0
319,4784,City,32.0,Trip Completed,2016-07-14 16:41:52,2016-07-14 17:15:01,14,16,7,Thursday,14.0,17.0,7.0,Thursday,0,1,0
320,5896,City,32.0,Trip Completed,2016-07-15 09:47:11,2016-07-15 10:32:41,15,9,7,Friday,15.0,10.0,7.0,Friday,0,1,0
321,6190,City,32.0,Trip Completed,2016-07-15 17:11:33,2016-07-15 17:55:50,15,17,7,Friday,15.0,17.0,7.0,Friday,0,1,0
322,6551,City,32.0,Trip Completed,2016-07-15 21:03:02,2016-07-15 22:17:22,15,21,7,Friday,15.0,22.0,7.0,Friday,0,1,0
323,145,City,33.0,Trip Completed,2016-07-11 05:32:00,2016-07-11 06:37:00,11,5,7,Monday,11.0,6.0,7.0,Monday,0,1,0
324,735,City,33.0,Trip Completed,2016-07-11 15:27:00,2016-07-11 16:32:00,11,15,7,Monday,11.0,16.0,7.0,Monday,0,1,0
325,918,Airport,33.0,Trip Completed,2016-07-11 18:22:00,2016-07-11 19:04:00,11,18,7,Monday,11.0,19.0,7.0,Monday,0,1,0
326,1478,City,33.0,Trip Completed,2016-07-12 05:16:00,2016-07-12 06:13:00,12,5,7,Tuesday,12.0,6.0,7.0,Tuesday,0,1,0
327,1957,City,33.0,Trip Completed,2016-07-12 11:45:00,2016-07-12 12:55:00,12,11,7,Tuesday,12.0,12.0,7.0,Tuesday,0,1,0
328,3097,City,33.0,Trip Completed,2016-07-13 08:15:34,2016-07-13 09:12:57,13,8,7,Wednesday,13.0,9.0,7.0,Wednesday,0,1,0
329,3981,Airport,33.0,Trip Completed,2016-07-13 23:13:54,2016-07-13 23:38:37,13,23,7,Wednesday,13.0,23.0,7.0,Wednesday,0,1,0
330,4175,City,33.0,Trip Completed,2016-07-14 05:11:15,2016-07-14 06:15:24,14,5,7,Thursday,14.0,6.0,7.0,Thursday,0,1,0
331,6237,City,33.0,Trip Completed,2016-07-15 17:50:37,2016-07-15 18:49:29,15,17,7,Friday,15.0,18.0,7.0,Friday,0,1,0
332,738,City,34.0,Trip Completed,2016-07-11 15:30:00,2016-07-11 16:44:00,11,15,7,Monday,11.0,16.0,7.0,Monday,0,1,0
333,2731,City,34.0,Trip Completed,2016-07-13 02:38:48,2016-07-13 03:16:56,13,2,7,Wednesday,13.0,3.0,7.0,Wednesday,0,1,0
334,2863,Airport,34.0,Trip Completed,2016-07-13 05:46:42,2016-07-13 06:22:39,13,5,7,Wednesday,13.0,6.0,7.0,Wednesday,0,1,0
335,3528,Airport,34.0,Trip Completed,2016-07-13 17:50:59,2016-07-13 18:17:24,13,17,7,Wednesday,13.0,18.0,7.0,Wednesday,0,1,0
336,4653,City,34.0,Trip Completed,2016-07-14 11:58:46,2016-07-14 12:55:21,14,11,7,Thursday,14.0,12.0,7.0,Thursday,0,1,0
337,5042,City,34.0,Trip Completed,2016-07-14 19:21:16,2016-07-14 20:05:07,14,19,7,Thursday,14.0,20.0,7.0,Thursday,0,1,0
338,360,Airport,35.0,Trip Completed,2016-07-11 08:02:00,2016-07-11 09:05:00,11,8,7,Monday,11.0,9.0,7.0,Monday,0,1,0
339,771,Airport,35.0,Trip Completed,2016-07-11 16:19:00,2016-07-11 17:34:00,11,16,7,Monday,11.0,17.0,7.0,Monday,0,1,0
340,1274,City,35.0,Trip Completed,2016-07-11 22:01:00,2016-07-11 23:21:00,11,22,7,Monday,11.0,23.0,7.0,Monday,0,1,0
341,1501,City,35.0,Trip Completed,2016-07-12 05:41:00,2016-07-12 06:47:00,12,5,7,Tuesday,12.0,6.0,7.0,Tuesday,0,1,0
342,1972,City,35.0,Trip Completed,2016-07-12 12:22:00,2016-07-12 12:43:00,12,12,7,Tuesday,12.0,12.0,7.0,Tuesday,0,1,0
343,2871,City,35.0,Trip Completed,2016-07-13 05:53:33,2016-07-13 07:00:33,13,5,7,Wednesday,13.0,7.0,7.0,Wednesday,0,1,0
344,3395,City,35.0,Trip Completed,2016-07-13 14:52:52,2016-07-13 15:33:04,13,14,7,Wednesday,13.0,15.0,7.0,Wednesday,0,1,0
345,3572,City,35.0,Trip Completed,2016-07-13 18:25:52,2016-07-13 19:31:28,13,18,7,Wednesday,13.0,19.0,7.0,Wednesday,0,1,0
346,4118,Airport,35.0,Trip Completed,2016-07-14 04:28:35,2016-07-14 05:26:48,14,4,7,Thursday,14.0,5.0,7.0,Thursday,0,1,0
347,4739,City,35.0,Trip Completed,2016-07-14 14:52:43,2016-07-14 15:37:25,14,14,7,Thursday,14.0,15.0,7.0,Thursday,0,1,0
348,6556,City,35.0,Trip Completed,2016-07-15 21:09:57,2016-07-15 21:38:06,15,21,7,Friday,15.0,21.0,7.0,Friday,0,1,0
349,6677,Airport,35.0,Trip Completed,2016-07-15 22:29:56,2016-07-15 23:22:48,15,22,7,Friday,15.0,23.0,7.0,Friday,0,1,0
